plateifu,stellar_pa,halpha_pa,pa_offset,stel_qual,stel_feature,halpha_qual,halpha_feature,halpha_notes
9505-3703,55,54.5,0.5,1,0,1,0,0
9505-6101,200,169,31,1,0,1,0,0
9505-6102,223.5,195,28.5,1,0,1,0,0
9505-6103,17.5,282,95.5,1,0,1,0,0
9505-9101,282.5,300,17.5,1,0,1,0,0
9506-12701,227.5,231.5,4,1,0,1,0,0
9506-12705,331.5,322,9.5,1,0,1,0,0
9507-12702,333.5,334.5,1,1,0,1,0,0
9507-12703,308,303.5,4.5,1,0,1,0,0
9507-3703,86.5,91,4.5,1,0,1,0,0
9507-3704,220.5,228.5,8,1,0,1,0,0
9507-6102,96.5,95,1.5,1,0,1,0,0
9508-3701,152,128.5,23.5,1,0,1,0,0
9508-9101,36,46,10,1,0,1,0,0
9509-12701,227,202.5,24.5,1,0,1,0,0
9509-12702,233.5,218.5,15,1,0,1,0,0
9509-1902,87.5,103.5,16,1,0,1,0,0
9509-6101,143,115,28,1,0,1,0,0
9509-9101,346.5,342.5,4,1,0,1,0,0
9510-12702,291,276,15,1,0,1,0,0
9510-1902,137.5,217,79.5,1,0,1,0,0
9510-6101,120.5,154,33.5,1,0,1,0,0
9510-6103,95,79,16,1,0,1,0,0
9511-6104,100,117.5,17.5,1,0,1,0,0
9512-12704,161.5,140.5,21,1,0,1,0,0
9512-12705,249,233.5,15.5,1,0,1,0,0
9512-3703,358.5,337.5,21,1,0,1,0,0
9513-12701,166,185,19,1,0,1,0,0
9513-12705,304,306,2,1,0,1,0,0
9513-3701,198.5,212.5,14,1,0,1,0,0
9514-12705,144,132,12,1,0,1,0,0
9514-1901,226,216.5,9.5,1,0,1,0,0
9864-12701,180.5,192,11.5,1,0,1,0,0
9864-12703,235,242,7,1,0,1,0,0
9864-1902,105.5,243,137.5,1,0,1,0,0
9864-6101,19,27.5,8.5,1,0,1,0,0
9864-6102,7,348,19,1,0,1,0,0
9864-6103,280.5,246.5,34,1,0,1,0,0
9865-12705,19.5,16.5,3,1,0,1,0,0
9865-1902,277,207,70,1,0,1,0,0
9866-3704,117.5,122.5,5,1,0,1,0,0
9867-12703,59.5,32,27.5,1,0,1,0,0
9868-12701,9,12.5,3.5,1,0,1,0,0
9868-12702,153,131,22,1,0,1,0,0
9868-12703,358.5,349,9.5,1,0,1,0,0
9868-3703,117.5,47.5,70,1,0,1,0,0
9868-3704,112.5,238,125.5,1,0,1,0,0
9869-12701,74.5,75.5,1,1,0,1,0,0
9869-12705,248,235.5,12.5,1,0,1,0,0
9870-12702,240.5,265.5,25,1,0,1,0,0
9870-1901,162,175,13,1,0,1,0,0
9870-1902,233.5,37,163.5,1,0,1,0,0
9871-12701,194,187.5,6.5,1,0,1,0,0
9872-12702,83,92,9,1,0,1,0,0
9872-6103,99.5,108,8.5,1,0,1,0,0
9873-12703,106,114,8,1,0,1,0,0
9873-9102,5.5,18,12.5,1,0,1,0,0
9876-12705,251,262,11,1,0,1,0,0
9879-12705,89,103.5,14.5,1,0,1,0,0
9879-3704,287.5,283.5,4,1,0,1,0,0
9880-12705,106,128.5,22.5,1,0,1,0,0
9880-3704,29,207.5,178.5,1,0,1,0,0
9881-12703,265.5,257,8.5,1,0,1,0,0
9881-3704,88.5,204.5,116,1,0,1,0,0
9882-12704,268,274.5,6.5,1,0,1,0,0
9882-3702,313.5,278,35.5,1,0,1,0,0
9883-12701,343.5,342.5,1,1,0,1,0,0
9883-6102,200.5,180,20.5,1,0,1,0,0
9884-12704,156,173.5,17.5,1,0,1,0,0
9885-12701,348.5,350.5,2,1,0,1,0,0
9885-12704,15.5,2,13.5,1,0,1,0,0
9885-6101,293.5,327,33.5,1,0,1,0,0
9886-12704,2.5,8.5,6,1,0,1,0,0
9887-12701,288.5,278.5,10,1,0,1,0,0
9887-3704,170,164.5,5.5,1,0,1,0,0
9887-6104,6,25.5,19.5,1,0,1,0,0
9888-3702,214,222,8,1,0,1,0,0
9889-12704,15,7.5,7.5,1,0,1,0,0
9889-1901,170.5,193.5,23,1,0,1,0,0
9889-6101,146,164.5,18.5,1,0,1,0,0
9889-6102,98.5,147,48.5,1,0,1,0,0
9891-3702,81,81,0,1,0,1,0,0
9891-6102,323.5,343.5,20,1,0,1,0,0
9892-3702,240.5,218.5,22,1,0,1,0,0
9893-12704,285.5,298.5,13,1,0,1,0,0
9893-12705,122,117.5,4.5,1,0,1,0,0
9893-3701,301,312,11,1,0,1,0,0
9893-6102,96,111.5,15.5,1,0,1,0,0
9894-12701,256.5,268.5,12,1,0,1,0,0
9894-3702,13.5,11,2.5,1,0,1,0,0
9894-6101,153.5,156,2.5,1,0,1,0,0
9894-6102,236,233.5,2.5,1,0,1,0,0
9894-6103,152.5,182,29.5,1,0,1,0,0
10001-12701,79.5,61,18.5,2,0,2,0,0
10001-12702,191,192,1,2,0,2,0,0
10001-12703,52.5,55.5,3,2,0,2,0,0
10001-12704,84.5,83,1.5,2,0,2,0,0
10001-12705,303.5,307.5,4,2,0,2,0,0
10001-1901,268,276,8,2,0,2,0,0
10001-3702,318,149,169,2,0,2,0,0
10001-3703,338.5,348,9.5,2,0,2,0,0
10001-3704,224,230.5,6.5,2,0,2,0,0
10001-6102,236,236.5,0.5,2,0,2,0,0
10213-12702,201,189,12,2,0,2,0,0
10213-12705,338,335.5,2.5,2,0,2,0,0
10213-1901,137.5,291,153.5,2,0,2,0,0
10213-1902,302.5,302.5,0,2,0,2,0,0
10213-3701,346.5,342.5,4,2,0,2,0,0
10213-3703,287,300.5,13.5,2,0,2,0,0
10213-6103,207.5,200.5,7,2,0,2,0,0
10213-9101,70,68.5,1.5,2,0,2,0,0
10214-12701,176,169,7,2,0,2,0,0
10214-12703,268.5,272.5,4,2,0,2,0,0
10214-3702,181,176.5,4.5,2,0,2,0,0
10214-6104,2.5,6.5,4,2,0,2,0,0
10215-12701,226,226,0,2,0,2,0,0
10215-12702,271,268.5,2.5,2,0,2,0,0
10215-12703,73,77,4,2,0,2,0,0
10215-12704,51.5,50,1.5,2,0,2,0,0
10215-12705,324.5,324.5,0,2,0,2,0,0
10215-3701,81.5,68.5,13,2,0,2,0,0
10215-3702,15.5,16,0.5,2,0,2,0,0
10215-3703,217.5,211.5,6,2,0,2,0,0
10215-6104,110.5,115,4.5,2,0,2,0,0
10215-9101,86.5,88,1.5,2,0,2,0,0
10216-12701,213,217,4,2,0,2,0,0
10216-12702,135.5,133,2.5,2,0,2,0,0
10216-3704,18.5,14,4.5,2,0,2,0,0
10216-6101,183,174.5,8.5,2,0,2,0,0
10216-6102,238,237,1,2,0,2,0,0
10216-6103,224,228.5,4.5,2,0,2,0,0
10216-6104,227.5,224.5,3,2,0,2,0,0
10216-9102,221,229,8,2,0,2,0,0
10217-12701,253.5,252.5,1,2,0,2,0,0
10217-12703,220,224.5,4.5,2,0,2,0,0
10217-12704,320.5,321.5,1,2,0,2,0,0
10217-12705,104.5,109,4.5,2,0,2,0,0
10217-1901,337.5,111,133.5,2,0,2,0,0
10217-3701,303,308,5,2,0,2,0,0
10217-3703,200,202.5,2.5,2,0,2,0,0
10217-3704,247,258.5,11.5,2,0,2,0,0
10218-12702,237,236,1,2,0,2,0,0
10218-12704,157,150.5,6.5,2,0,2,0,0
10218-12705,280,282.5,2.5,2,0,2,0,0
10218-1902,202.5,20.5,178,2,0,2,0,0
10218-3701,26,26,0,2,0,2,0,0
10218-3703,1.5,2.5,1,2,0,2,0,0
10218-3704,290.5,296.5,6,2,0,2,0,0
10218-6102,98.5,94,4.5,2,0,2,0,0
10218-9102,168.5,159.5,9,2,0,2,0,0
10219-12701,132.5,134,1.5,2,0,2,0,0
10219-12702,282,281.5,0.5,2,0,2,0,0
10219-12705,317.5,318,0.5,2,0,2,0,0
10219-9102,247,248.5,1.5,2,0,2,0,0
10220-12701,277,281,4,2,0,2,0,0
10220-12702,208.5,211.5,3,2,0,2,0,0
10220-12705,216,215,1,2,0,2,0,0
10220-3701,152,156.5,4.5,2,0,2,0,0
10220-3703,115.5,294.5,179,2,0,2,0,0
10220-3704,15,16.5,1.5,2,0,2,0,0
10220-6103,338.5,336.5,2,2,0,2,0,0
10220-6104,328.5,325.5,3,2,0,2,0,0
10220-9101,242.5,241,1.5,2,0,2,0,0
10220-9102,260,253.5,6.5,2,0,2,0,0
10221-3701,38,34.5,3.5,2,0,2,0,0
10221-3704,3.5,16.5,13,2,0,2,0,0
10221-6102,125.5,123.5,2,2,0,2,0,0
10221-6103,33,32.5,0.5,2,0,2,0,0
10221-9101,312.5,312,0.5,2,0,2,0,0
10492-12701,280.5,281,0.5,2,0,2,0,0
10492-12702,180.5,179,1.5,2,0,2,0,0
10492-12704,263.5,268,4.5,2,0,2,0,0
10492-1902,108.5,102,6.5,2,0,2,0,0
10492-3704,10,7.5,2.5,2,0,2,0,0
10492-6102,6.5,5.5,1,2,0,2,0,0
10492-9101,45,45,0,2,0,2,0,0
10492-9102,336,338,2,2,0,2,0,0
10493-3701,120,118,2,2,0,2,0,0
10494-12705,31.5,32.5,1,2,0,2,0,0
10494-3701,342,341.5,0.5,2,0,2,0,0
10494-3704,242,237.5,4.5,2,0,2,0,0
10494-6101,54,55.5,1.5,2,0,2,0,0
10494-9101,178.5,179.5,1,2,0,2,0,0
10494-9102,157.5,156.5,1,2,0,2,0,0
10496-12701,296,301.5,5.5,2,0,2,0,0
10496-12702,60,61.5,1.5,2,0,2,0,0
10496-12705,122,124,2,2,0,2,0,0
10496-1901,188.5,170,18.5,2,0,2,0,0
10496-3702,290.5,289.5,1,2,0,2,0,0
10496-6101,36.5,38,1.5,2,0,2,0,0
10496-6102,240,242.5,2.5,2,0,2,0,0
10497-12705,333,322.5,10.5,2,0,2,0,0
10497-3701,223.5,226.5,3,2,0,2,0,0
10497-3702,214.5,210,4.5,2,0,2,0,0
10497-6101,5,7,2,2,0,2,0,0
10497-6104,226.5,216,10.5,2,0,2,0,0
10497-9102,47.5,45.5,2,2,0,2,0,0
10498-12705,251.5,249,2.5,2,0,2,0,0
10498-1901,115,91.5,23.5,2,0,2,0,0
10498-1902,209.5,216.5,7,2,0,2,0,0
10498-3701,347.5,349,1.5,2,0,2,0,0
10498-3704,343,320,23,2,0,2,0,0
10498-6104,330.5,323.5,7,2,0,2,0,0
10498-9101,309.5,309,0.5,2,0,2,0,0
10499-12704,215.5,214,1.5,2,0,2,0,0
10499-12705,353.5,355.5,2,2,0,2,0,0
10499-1902,237.5,237.5,0,2,0,2,0,0
10499-3702,133.5,138,4.5,2,0,2,0,0
10499-3703,143.5,145,1.5,2,0,2,0,0
10499-3704,356.5,354.5,2,2,0,2,0,0
10499-6103,158.5,164,5.5,2,0,2,0,0
10499-9102,77,71.5,5.5,2,0,2,0,0
10503-12702,302,304,2,2,0,2,0,0
10503-12703,113.5,114,0.5,2,0,2,0,0
10503-12704,119,113.5,5.5,2,0,2,0,0
10503-1901,41.5,175.5,134,2,0,2,0,0
10503-3703,196,194.5,1.5,2,0,2,0,0
10503-6102,325.5,332,6.5,2,0,2,0,0
10503-9102,0.5,4.5,4,2,0,2,0,0
10504-12704,344.5,344,0.5,2,0,2,0,0
10504-3703,354.5,352.5,2,2,0,2,0,0
10504-6104,75.5,77.5,2,2,0,2,0,0
10504-9101,340,340,0,2,0,2,0,0
10504-9102,326,321.5,4.5,2,0,2,0,0
10506-12702,315,315,0,2,0,2,0,0
10506-12703,33,34.5,1.5,2,0,2,0,0
10506-6101,283.5,287.5,4,2,0,2,0,0
10506-6102,177,178,1,2,0,2,0,0
10506-9101,234,234.5,0.5,2,0,2,0,0
10507-12703,155,155.5,0.5,2,0,2,0,0
10507-12705,61,60,1,2,0,2,0,0
10507-3701,204,207,3,2,0,2,0,0
10507-3702,1,355.5,5.5,2,0,2,0,0
10507-3704,162.5,161,1.5,2,0,2,0,0
10507-6101,256.5,261.5,5,2,0,2,0,0
10507-6102,274.5,271,3.5,2,0,2,0,0
10507-6103,281.5,286,4.5,2,0,2,0,0
10507-6104,114,108.5,5.5,2,0,2,0,0
10507-9101,252.5,252.5,0,2,0,2,0,0
10507-9102,236,237.5,1.5,2,0,2,0,0
10508-12701,299.5,300,0.5,2,0,2,0,0
10508-12702,287.5,288.5,1,2,0,2,0,0
10508-12703,114,116,2,2,0,2,0,0
10508-12704,58.5,61.5,3,2,0,2,0,0
10508-6101,325.5,317.5,8,2,0,2,0,0
10508-6104,53,59,6,2,0,2,0,0
10509-12701,294.5,292,2.5,2,0,2,0,0
10509-12702,245,244.5,0.5,2,0,2,0,0
10509-12703,131,133.5,2.5,2,0,2,0,0
10509-3701,318,316,2,2,0,2,0,0
10509-3704,169.5,167,2.5,2,0,2,0,0
10509-6102,281,285,4,2,0,2,0,0
10509-6104,164,166,2,2,0,2,0,0
10509-9101,125,121,4,2,0,2,0,0
10510-1901,90,306.5,143.5,2,0,2,0,0
10510-3704,194.5,20,174.5,2,0,2,0,0
10510-6101,213.5,221,7.5,2,0,2,0,0
10511-12705,34,29.5,4.5,2,0,2,0,0
10511-3701,166.5,157.5,9,2,0,2,0,0
10511-3703,303.5,301,2.5,2,0,2,0,0
10511-3704,318,119,161,2,0,2,0,0
10511-6101,23.5,42,18.5,2,0,2,0,0
10511-6102,39.5,34.5,5,2,0,2,0,0
10512-12701,16,16,0,2,0,2,0,0
10512-12702,308,306.5,1.5,2,0,2,0,0
10512-12703,358,352,6,2,0,2,0,0
10512-12704,159.5,158,1.5,2,0,2,0,0
10512-12705,182.5,186.5,4,2,0,2,0,0
10512-3703,73,67,6,2,0,2,0,0
10512-6102,33.5,30,3.5,2,0,2,0,0
10512-6103,121,122,1,2,0,2,0,0
10512-6104,115.5,117,1.5,2,0,2,0,0
10512-9101,134,137,3,2,0,2,0,0
10512-9102,224,226,2,2,0,2,0,0
10514-12701,91,89.5,1.5,2,0,2,0,0
10514-12702,23,17.5,5.5,2,0,2,0,0
10514-12703,333.5,327.5,6,2,0,2,0,0
10514-6101,113.5,110,3.5,2,0,2,0,0
10514-6103,224,220.5,3.5,2,0,2,0,0
10514-9101,53,63,10,2,0,2,0,0
10514-9102,229.5,224.5,5,2,0,2,0,0
10516-12701,302,293,9,2,0,2,0,0
10516-1901,97,96,1,2,0,2,0,0
10516-1902,320.5,319,1.5,2,0,2,0,0
10516-3702,335.5,332.5,3,2,0,2,0,0
10516-3704,322.5,318,4.5,2,0,2,0,0
10516-6104,247.5,263.5,16,2,0,2,0,0
10517-12701,59,51,8,2,0,2,0,0
10517-12703,276.5,278.5,2,2,0,2,0,0
10517-3701,247,243,4,2,0,2,0,0
10517-3704,279,277.5,1.5,2,0,2,0,0
10517-6101,59,246,173,2,0,2,0,0
10517-6102,357,354.5,2.5,2,0,2,0,0
10517-9101,91,88.5,2.5,2,0,2,0,0
10517-9102,139.5,323,176.5,2,0,2,0,0
10519-12701,271.5,271.5,0,2,0,2,0,0
10519-12702,183.5,182.5,1,2,0,2,0,0
10519-12704,305.5,306.5,1,2,0,2,0,0
10519-12705,175.5,176,0.5,2,0,2,0,0
10519-1901,205,207.5,2.5,2,0,2,0,0
10519-6102,269,269.5,0.5,2,0,2,0,0
10519-6104,235,237.5,2.5,2,0,2,0,0
10519-9101,268.5,268.5,0,2,0,2,0,0
10519-9102,233.5,235.5,2,2,0,2,0,0
7443-12704,308.5,314,5.5,2,0,2,0,0
7443-12705,42.5,40.5,2,2,0,2,0,0
7443-6102,136,135.5,0.5,2,0,2,0,0
7443-6103,191.5,199,7.5,2,0,2,0,0
7443-6104,287.5,103,175.5,2,0,2,0,0
7495-12702,11,12,1,2,0,2,0,0
7495-12703,16.5,16,0.5,2,0,2,0,0
7495-12704,352,353,1,2,0,2,0,0
7495-1902,202,28.5,173.5,2,0,2,0,0
7495-3701,157,158.5,1.5,2,0,2,0,0
7495-3702,229.5,226,3.5,2,0,2,0,0
7495-3703,158,139,19,2,0,2,0,0
7495-6101,328.5,325,3.5,2,0,2,0,0
7495-9102,104.5,103.5,1,2,0,2,0,0
7815-12704,80.5,74.5,6,2,0,2,0,0
7815-12705,323.5,319,4.5,2,0,2,0,0
7815-3702,167,167.5,0.5,2,0,2,0,0
7815-6103,349,349,0,2,0,2,0,0
7815-6104,256,253.5,2.5,2,0,2,0,0
7815-9101,301,306,5,2,0,2,0,0
7815-9102,69.5,80.5,11,2,0,2,0,0
7957-12702,301.5,297,4.5,2,0,2,0,0
7957-12703,117,115.5,1.5,2,0,2,0,0
7957-12704,215,208.5,6.5,2,0,2,0,0
7957-12705,209,209,0,2,0,2,0,0
7957-3701,12.5,17,4.5,2,0,2,0,0
7957-3703,245,252,7,2,0,2,0,0
7957-3704,202,198,4,2,0,2,0,0
7957-6102,32.5,213,179.5,2,0,2,0,0
7957-9102,235,241,6,2,0,2,0,0
7958-12704,285.5,287.5,2,2,0,2,0,0
7958-12705,170,166.5,3.5,2,0,2,0,0
7958-3702,321.5,320.5,1,2,0,2,0,0
7958-3703,281.5,281.5,0,2,0,2,0,0
7958-6101,154,155.5,1.5,2,0,2,0,0
7960-12701,84.5,83.5,1,2,0,2,0,0
7960-12702,195,187.5,7.5,2,0,2,0,0
7960-12703,320.5,322,1.5,2,0,2,0,0
7960-12704,63,61,2,2,0,2,0,0
7960-12705,161.5,159.5,2,2,0,2,0,0
7960-3702,248,246.5,1.5,2,0,2,0,0
7962-12702,207,208.5,1.5,2,0,2,0,0
7962-12703,41.5,42,0.5,2,0,2,0,0
7962-12704,85.5,86.5,1,2,0,2,0,0
7962-12705,208,219.5,11.5,2,0,2,0,0
7962-6102,337.5,340,2.5,2,0,2,0,0
7962-6104,289.5,292,2.5,2,0,2,0,0
7964-12703,187,178,9,2,0,2,0,0
7964-12704,68.5,65,3.5,2,0,2,0,0
7964-12705,187.5,181,6.5,2,0,2,0,0
7964-3702,244.5,160.5,84,2,0,2,0,0
7964-6101,51.5,55,3.5,2,0,2,0,0
7964-6104,191.5,191.5,0,2,0,2,0,0
7964-9101,113,117.5,4.5,2,0,2,0,0
7964-9102,243.5,231,12.5,2,0,2,0,0
7968-12701,47.5,49.5,2,2,0,2,0,0
7968-12702,211,216.5,5.5,2,0,2,0,0
7968-12703,292,293.5,1.5,2,0,2,0,0
7968-1901,17,322.5,54.5,2,0,2,0,0
7968-1902,219.5,224,4.5,2,0,2,0,0
7968-6101,327,326.5,0.5,2,0,2,0,0
7968-6102,165,163,2,2,0,2,0,0
7968-9101,239,240,1,2,0,2,0,0
7968-9102,248,199.5,48.5,2,0,2,0,0
7972-12704,308.5,304.5,4,2,0,2,0,0
7972-3702,106,103.5,2.5,2,0,2,0,0
7972-3704,197,29.5,167.5,2,0,2,0,0
7972-6103,55,29.5,25.5,2,0,2,0,0
7972-6104,117,108,9,2,0,2,0,0
7975-12703,172.5,174,1.5,2,0,2,0,0
7975-12704,179.5,181.5,2,2,0,2,0,0
7975-1901,327.5,18.5,51,2,0,2,0,0
7975-1902,261.5,257,4.5,2,0,2,0,0
7975-3701,335,332,3,2,0,2,0,0
7975-6102,144.5,145,0.5,2,0,2,0,0
7975-9101,313,314,1,2,0,2,0,0
7975-9102,213.5,208.5,5,2,0,2,0,0
7977-12703,74,73,1,2,0,2,0,0
7977-12704,127,126.5,0.5,2,0,2,0,0
7977-12705,204.5,206,1.5,2,0,2,0,0
7977-1902,88.5,85,3.5,2,0,2,0,0
7977-3701,59.5,244.5,175,2,0,2,0,0
7977-3702,17,297.5,79.5,2,0,2,0,0
7977-3703,168,168.5,0.5,2,0,2,0,0
7977-3704,218,216,2,2,0,2,0,0
7977-6103,78.5,75,3.5,2,0,2,0,0
7977-9102,115,112,3,2,0,2,0,0
7979-12701,348,347.5,0.5,2,0,2,0,0
7979-12705,165,151.5,13.5,2,0,2,0,0
7979-1902,13.5,15.5,2,2,0,2,0,0
7979-3703,235,240,5,2,0,2,0,0
7979-6102,10,5.5,4.5,2,0,2,0,0
7979-6103,48,42,6,2,0,2,0,0
7979-9101,292.5,296,3.5,2,0,2,0,0
7979-9102,138.5,137.5,1,2,0,2,0,0
7990-12702,200.5,207,6.5,2,0,2,0,0
7990-12703,276.5,293.5,17,2,0,2,0,0
7990-12704,77,82.5,5.5,2,0,2,0,0
7990-1901,184,112,72,2,0,2,0,0
7990-1902,58.5,57,1.5,2,0,2,0,0
7990-3701,277,281.5,4.5,2,0,2,0,0
7990-3702,354.5,352.5,2,2,0,2,0,0
7990-3703,100,96.5,3.5,2,0,2,0,0
7990-3704,16.5,20.5,4,2,0,2,0,0
7990-6101,96.5,94,2.5,2,0,2,0,0
7990-6102,209.5,210.5,1,2,0,2,0,0
7990-6103,200.5,198.5,2,2,0,2,0,0
7990-6104,224,223,1,2,0,2,0,0
7990-9101,24.5,22.5,2,2,0,2,0,0
7991-12701,180,186,6,2,0,2,0,0
7991-12703,139,136.5,2.5,2,0,2,0,0
7991-12704,171.5,175.5,4,2,0,2,0,0
7991-12705,197,197.5,0.5,2,0,2,0,0
7991-1902,307,305,2,2,0,2,0,0
7991-3702,56,63.5,7.5,2,0,2,0,0
7991-3704,161.5,156.5,5,2,0,2,0,0
7991-6103,357,358,1,2,0,2,0,0
7991-6104,156,165,9,2,0,2,0,0
7991-9101,10.5,9.5,1,2,0,2,0,0
7992-1901,84,78.5,5.5,2,0,2,0,0
7992-1902,40,35.5,4.5,2,0,2,0,0
7992-3702,349.5,350,0.5,2,0,2,0,0
7992-6101,189,188.5,0.5,2,0,2,0,0
7992-6104,5.5,6.5,1,2,0,2,0,0
7992-9102,216.5,216.5,0,2,0,2,0,0
7993-12701,37.5,36,1.5,2,0,2,0,0
7993-12702,17,18.5,1.5,2,0,2,0,0
7993-12704,130,126.5,3.5,2,0,2,0,0
7993-12705,300.5,305.5,5,2,0,2,0,0
7993-3701,292,288,4,2,0,2,0,0
7993-3704,177.5,176.5,1,2,0,2,0,0
7993-6103,77,73.5,3.5,2,0,2,0,0
7993-6104,294.5,293.5,1,2,0,2,0,0
8077-12702,281.5,286,4.5,2,0,2,0,0
8077-12703,316.5,316,0.5,2,0,2,0,0
8077-12704,350.5,352.5,2,2,0,2,0,0
8077-12705,200,200,0,2,0,2,0,0
8077-3701,262.5,258,4.5,2,0,2,0,0
8077-3702,207,30,177,2,0,2,0,0
8077-3704,27.5,202.5,175,2,0,2,0,0
8077-6101,94.5,96.5,2,2,0,2,0,0
8077-6102,318,334.5,16.5,2,0,2,0,0
8077-6103,164.5,155.5,9,2,0,2,0,0
8077-6104,19,17.5,1.5,2,0,2,0,0
8077-9101,49,51,2,2,0,2,0,0
8078-12701,196,194.5,1.5,2,0,2,0,0
8078-12703,7.5,5.5,2,2,0,2,0,0
8078-12704,48,50.5,2.5,2,0,2,0,0
8078-1902,255,255,0,2,0,2,0,0
8078-3701,10.5,5,5.5,2,0,2,0,0
8078-3704,194,186.5,7.5,2,0,2,0,0
8078-6103,168,167,1,2,0,2,0,0
8078-6104,356.5,345.5,11,2,0,2,0,0
8078-9101,28.5,37.5,9,2,0,2,0,0
8078-9102,224.5,224,0.5,2,0,2,0,0
8079-12701,273,271.5,1.5,2,0,2,0,0
8079-12702,69,64,5,2,0,2,0,0
8079-12703,231,235,4,2,0,2,0,0
8079-12704,187.5,184,3.5,2,0,2,0,0
8079-12705,352,356,4,2,0,2,0,0
8079-6103,87,87,0,2,0,2,0,0
8079-9102,273,277.5,4.5,2,0,2,0,0
8080-12701,4.5,6.5,2,2,0,2,0,0
8080-12702,215.5,205,10.5,2,0,2,0,0
8080-12703,248,247,1,2,0,2,0,0
8080-3701,98.5,109,10.5,2,0,2,0,0
8080-3703,133.5,122.5,11,2,0,2,0,0
8080-3704,24,154,130,2,0,2,0,0
8080-6101,10.5,5,5.5,2,0,2,0,0
8080-6103,244,240.5,3.5,2,0,2,0,0
8080-6104,213,214,1,2,0,2,0,0
8080-9101,30,39.5,9.5,2,0,2,0,0
8081-12703,94,98.5,4.5,2,0,2,0,0
8081-12704,226.5,229,2.5,2,0,2,0,0
8081-1901,348.5,348,0.5,2,0,2,0,0
8081-1902,151,168.5,17.5,2,0,2,0,0
8081-3703,314,309.5,4.5,2,0,2,0,0
8081-3704,200,198,2,2,0,2,0,0
8081-6101,80,70,10,2,0,2,0,0
8081-6102,344,339,5,2,0,2,0,0
8081-6103,204,197,7,2,0,2,0,0
8081-9101,293,295,2,2,0,2,0,0
8081-9102,98.5,99.5,1,2,0,2,0,0
8082-12701,10,10.5,0.5,2,0,2,0,0
8082-12702,250,250,0,2,0,2,0,0
8082-6102,279,194.5,84.5,2,0,2,0,0
8083-12701,257,251,6,2,0,2,0,0
8083-12702,52.5,53,0.5,2,0,2,0,0
8083-12704,167.5,166,1.5,2,0,2,0,0
8083-12705,327,322,5,2,0,2,0,0
8083-3702,241.5,213,28.5,2,0,2,0,0
8083-3703,286,277,9,2,0,2,0,0
8083-6101,324,311.5,12.5,2,0,2,0,0
8083-6102,245.5,243.5,2,2,0,2,0,0
8083-6103,336.5,258.5,78,2,0,2,0,0
8084-12702,54,61,7,2,0,2,0,0
8084-12703,45.5,44.5,1,2,0,2,0,0
8084-12704,323.5,326,2.5,2,0,2,0,0
8084-12705,62,61,1,2,0,2,0,0
8084-3701,240,247,7,2,0,2,0,0
8084-3702,20.5,20.5,0,2,0,2,0,0
8084-6101,65.5,63,2.5,2,0,2,0,0
8084-6104,198,200,2,2,0,2,0,0
8084-9102,77,73.5,3.5,2,0,2,0,0
8085-12701,49,42.5,6.5,2,0,2,0,0
8085-12704,209.5,208.5,1,2,0,2,0,0
8085-3701,269,274,5,2,0,2,0,0
8085-3704,286,286.5,0.5,2,0,2,0,0
8085-6101,244,89,155,2,0,2,0,0
8086-12705,182.5,193.5,11,2,0,2,0,0
8086-1901,162,23.5,138.5,2,0,2,0,0
8086-3702,3,3,0,2,0,2,0,0
8086-3703,331,327,4,2,0,2,0,0
8086-3704,227.5,222.5,5,2,0,2,0,0
8086-9101,266,266.5,0.5,2,0,2,0,0
8086-9102,56,53,3,2,0,2,0,0
8097-12701,182,184.5,2.5,2,0,2,0,0
8097-12703,184,178.5,5.5,2,0,2,0,0
8097-12704,194.5,210,15.5,2,0,2,0,0
8097-1901,171.5,178,6.5,2,0,2,0,0
8097-3704,153,145.5,7.5,2,0,2,0,0
8097-6101,288.5,285,3.5,2,0,2,0,0
8097-9102,152.5,148,4.5,2,0,2,0,0
8131-12701,99,95,4,2,0,2,0,0
8131-12703,276,271,5,2,0,2,0,0
8131-12704,181,180,1,2,0,2,0,0
8131-3701,234,235,1,2,0,2,0,0
8131-6101,130.5,127.5,3,2,0,2,0,0
8131-6104,202,195.5,6.5,2,0,2,0,0
8131-9102,311.5,309.5,2,2,0,2,0,0
8132-12702,8,10.5,2.5,2,0,2,0,0
8132-12703,136,135.5,0.5,2,0,2,0,0
8132-12704,359,358,1,2,0,2,0,0
8132-12705,245.5,245,0.5,2,0,2,0,0
8132-1902,345.5,340,5.5,2,0,2,0,0
8132-3702,208.5,235,26.5,2,0,2,0,0
8132-3704,65.5,132.5,67,2,0,2,0,0
8132-6102,98,108,10,2,0,2,0,0
8132-9101,44.5,53.5,9,2,0,2,0,0
8133-12705,316,312.5,3.5,2,0,2,0,0
8133-3701,280.5,287.5,7,2,0,2,0,0
8133-3702,86,79,7,2,0,2,0,0
8133-6101,295,285.5,9.5,2,0,2,0,0
8133-9101,86,83,3,2,0,2,0,0
8134-12702,25.5,27,1.5,2,0,2,0,0
8134-12704,43,43,0,2,0,2,0,0
8134-12705,124.5,127.5,3,2,0,2,0,0
8134-1901,334.5,332.5,2,2,0,2,0,0
8134-6102,92,87.5,4.5,2,0,2,0,0
8134-6103,272.5,296.5,24,2,0,2,0,0
8134-9102,218.5,220,1.5,2,0,2,0,0
8135-12701,247,245,2,2,0,2,0,0
