plateifu,stellar_pa,halpha_pa,classification,STEL_QUAL,GAS_QUAL,STEL_FEATURE,GAS_FEATURE,GAS_NOTES
9027-12701,261.0,260.0,3,2,2,0,0,0
9027-12702,264.0,262.0,3,2,2,0,0,0
9027-12703,311.5,311.5,3,2,2,0,0,0
9027-12704,314.5,314.0,3,2,2,0,0,0
9027-3701,48.5,55.0,3,2,2,0,0,0
9027-3702,68.0,75.5,3,2,2,0,0,0
9027-6101,118.0,146.5,3,2,2,0,0,0
9027-6102,103.0,93.0,3,2,2,0,0,0
9027-6103,303.5,300.0,3,2,2,0,0,0
9027-9101,15.0,12.0,3,2,2,0,0,0
9027-9102,301.5,284.5,3,2,2,0,0,0
9028-12701,221.0,221.5,3,2,2,0,0,0
9028-12702,137.0,139.0,3,2,2,0,0,0
9028-12703,306.0,306.0,3,2,2,0,0,0
9028-12704,54.0,52.0,3,2,2,0,0,0
9028-12705,107.5,107.0,3,2,2,0,0,0
9028-6101,324.5,320.0,3,2,2,0,0,0
9028-9101,202.0,205.0,3,2,2,0,0,0
9028-9102,348.0,344.0,3,2,2,0,0,0
9029-12701,181.0,192.0,3,2,2,0,0,0
9029-12702,93.5,96.5,3,2,2,0,0,0
9029-12704,111.5,111.0,3,2,2,0,0,0
9029-12705,164.0,161.5,3,2,2,0,0,0
9029-3702,277.0,274.5,3,2,2,0,0,0
9029-6102,54.0,52.5,3,2,2,0,0,0
9029-6104,40.0,53.0,3,2,2,0,0,0
9029-9101,240.0,235.0,3,2,2,0,0,0
9030-12702,32.0,37.0,3,2,2,0,0,0
9030-12704,68.5,72.0,3,2,2,0,0,0
9030-3702,352.5,1.0,3,2,2,0,0,0
9030-3703,268.5,260.5,3,2,2,0,0,0
9030-3704,172.5,168.5,3,2,2,0,0,0
9030-9102,98.0,96.5,3,2,2,0,0,0
9031-12704,345.0,330.5,3,2,2,0,0,0
9031-12705,24.5,24.5,3,2,2,0,0,0
9031-1902,168.5,172.0,3,2,2,0,0,0
9031-3702,279.5,286.5,3,2,2,0,0,0
9031-3703,12.0,35.0,3,2,2,0,0,0
9031-3704,237.0,171.0,3,2,2,0,0,0
9031-6102,141.0,158.0,3,2,2,0,0,0
9031-6103,20.0,19.0,3,2,2,0,0,0
9031-6104,328.5,342.0,3,2,2,0,0,0
9032-12701,276.0,274.0,3,2,2,0,0,0
9032-12702,332.5,327.0,3,2,2,0,0,0
9032-12703,271.5,279.5,3,2,2,0,0,0
9032-12704,154.0,143.0,3,2,2,0,0,0
9032-3704,63.0,60.5,3,2,2,0,0,0
9032-6101,146.5,147.5,3,2,2,0,0,0
9032-6104,33.0,339.5,3,2,2,0,0,0
9032-9101,245.5,254.5,3,2,2,0,0,0
9033-12701,267.0,264.0,3,2,2,0,0,0
9033-12705,75.5,76.5,3,2,2,0,0,0
9033-1902,280.0,292.5,3,2,2,0,0,0
9033-3702,327.0,328.0,3,2,2,0,0,0
9033-3703,332.5,336.0,3,2,2,0,0,0
9033-3704,243.0,253.5,3,2,2,0,0,0
9033-6101,189.5,185.5,3,2,2,0,0,0
9033-6102,160.5,156.5,3,2,2,0,0,0
9033-9102,63.0,68.0,3,2,2,0,0,0
9034-12701,281.5,279.0,3,2,2,0,0,0
9034-12703,106.0,104.0,3,2,2,0,0,0
9034-12704,347.0,47.0,3,2,2,0,0,0
9034-12705,166.0,170.0,3,2,2,0,0,0
9034-3702,65.5,69.0,3,2,2,0,0,0
9034-6103,234.5,240.0,3,2,2,0,0,0
9035-12702,236.0,237.0,3,2,2,0,0,0
9035-12703,188.0,189.0,3,2,2,0,0,0
9035-3702,328.5,324.0,3,2,2,0,0,0
9035-3704,151.0,147.5,3,2,2,0,0,0
9035-6101,356.0,301.0,3,2,2,0,0,0
9035-6102,337.5,321.0,3,2,2,0,0,0
9035-9101,99.5,99.5,3,2,2,0,0,0
9036-12704,25.0,18.5,3,2,2,0,0,0
9036-12705,71.0,71.0,3,2,2,0,0,0
9036-1901,184.0,189.5,3,2,2,0,0,0
9036-3701,203.0,169.0,3,2,2,0,0,0
9036-3703,238.0,172.5,3,2,2,0,0,0
9036-6101,23.0,23.0,3,2,2,0,0,0
9036-6102,203.0,202.0,3,2,2,0,0,0
9036-6103,267.5,254.5,3,2,2,0,0,0
9036-6104,164.0,155.5,3,2,2,0,0,0
9036-9101,359.5,7.0,3,2,2,0,0,0
9036-9102,337.5,329.5,3,2,2,0,0,0
9037-12703,289.5,289.0,3,2,2,0,0,0
9037-1902,129.5,132.5,3,2,2,0,0,0
9037-6103,221.0,212.0,3,2,2,0,0,0
9038-12702,10.5,10.0,3,2,2,0,0,0
9038-12703,156.0,157.0,3,2,2,0,0,0
9038-1901,280.0,293.5,3,2,2,0,0,0
9038-3702,288.5,301.5,3,2,2,0,0,0
9038-9102,158.5,162.5,3,2,2,0,0,0
9039-12702,305.0,320.5,3,2,2,0,0,0
9039-12704,223.0,223.0,3,2,2,0,0,0
9039-1902,349.0,189.5,3,2,2,0,0,0
9039-6102,91.0,92.0,3,2,2,0,0,0
9039-6104,112.0,107.5,3,2,2,0,0,0
9040-12701,116.5,117.5,3,2,2,0,0,0
9040-12703,278.5,285.0,3,2,2,0,0,0
9040-12704,202.0,203.0,3,2,2,0,0,0
9040-12705,298.5,295.5,3,2,2,0,0,0
9040-1901,114.5,262.0,3,2,2,0,0,0
9040-1902,21.5,17.0,3,2,2,0,0,0
9040-3704,7.5,4.0,3,2,2,0,0,0
9040-6101,301.5,300.5,3,2,2,0,0,0
9040-6102,93.0,96.0,3,2,2,0,0,0
9040-6104,102.5,102.5,3,2,2,0,0,0
9040-9102,129.0,126.5,3,2,2,0,0,0
9041-12701,176.0,174.0,3,2,2,0,0,0
9041-12702,344.0,342.5,3,2,2,0,0,0
9041-12703,146.0,144.0,3,2,2,0,0,0
9041-12704,95.0,61.5,3,2,2,0,0,0
9041-3702,139.0,138.5,3,2,2,0,0,0
9041-3704,66.0,66.5,3,2,2,0,0,0
9041-6101,95.5,70.5,3,2,2,0,0,0
9041-6102,192.0,194.5,3,2,2,0,0,0
9041-6104,208.5,206.5,3,2,2,0,0,0
9041-9101,164.5,163.5,3,2,2,0,0,0
9041-9102,125.0,125.0,3,2,2,0,0,0
9042-12702,64.5,65.5,3,2,2,0,0,0
9042-12703,321.5,319.5,3,2,2,0,0,0
9042-1902,92.0,89.5,3,2,2,0,0,0
9042-6102,186.0,181.5,3,2,2,0,0,0
9042-9101,9.5,9.0,3,2,2,0,0,0
9042-9102,32.0,32.0,3,2,2,0,0,0
9043-12704,181.0,181.0,3,2,2,0,0,0
9043-1901,243.5,248.0,3,2,2,0,0,0
9043-3702,156.5,311.0,3,2,2,0,0,0
9043-6102,240.0,238.5,3,2,2,0,0,0
9043-6104,114.5,113.5,3,2,2,0,0,0
9044-12701,270.5,271.0,3,2,2,0,0,0
9044-12704,86.0,88.5,3,2,2,0,0,0
9044-1901,196.0,81.0,3,2,2,0,0,0
9044-6101,97.0,96.0,3,2,2,0,0,0
9044-9101,11.0,12.0,3,2,2,0,0,0
9045-12702,254.0,251.0,3,2,2,0,0,0
9045-1901,246.5,244.0,3,2,2,0,0,0
9045-1902,47.0,47.0,3,2,2,0,0,0
9045-3701,206.5,179.0,3,2,2,0,0,0
9045-3702,161.5,171.5,3,2,2,0,0,0
9045-3704,105.5,108.5,3,2,2,0,0,0
9045-6101,56.5,54.0,3,2,2,0,0,0
9045-9102,27.5,292.5,3,2,2,0,0,0
9046-12702,222.5,222.5,3,2,2,0,0,0
9046-1901,147.5,140.5,3,2,2,0,0,0
9046-3701,288.5,270.0,3,2,2,0,0,0
9046-6101,25.0,25.0,3,2,2,0,0,0
9046-6103,125.0,125.0,3,2,2,0,0,0
9047-12702,331.0,334.0,3,2,2,0,0,0
9047-12703,108.0,109.5,3,2,2,0,0,0
9047-1901,265.0,252.0,3,2,2,0,0,0
9047-3704,190.5,197.5,3,2,2,0,0,0
9047-6104,192.0,182.5,3,2,2,0,0,0
9047-9102,143.5,142.5,3,2,2,0,0,0
9048-12703,186.0,182.0,3,2,2,0,0,0
9048-1902,352.0,192.5,3,2,2,0,0,0
9048-3702,112.0,223.5,3,2,2,0,0,0
9048-6101,53.5,61.5,3,2,2,0,0,0
9048-6103,65.0,55.0,3,2,2,0,0,0
9048-6104,256.5,259.0,3,2,2,0,0,0
9048-9101,12.5,1.0,3,2,2,0,0,0
9049-12702,7.5,9.0,3,2,2,0,0,0
9049-12704,193.5,219.0,3,2,2,0,0,0
9049-1901,185.0,184.5,3,2,2,0,0,0
9049-3701,181.0,182.0,3,2,2,0,0,0
9049-3702,163.0,181.5,3,2,2,0,0,0
9049-6102,100.0,110.5,3,2,2,0,0,0
9049-6103,193.0,200.0,3,2,2,0,0,0
9049-6104,218.0,212.5,3,2,2,0,0,0
9049-9101,61.0,64.0,3,2,2,0,0,0
9049-9102,249.5,239.5,3,2,2,0,0,0
9050-12704,342.5,338.5,3,2,2,0,0,0
9050-12705,129.5,128.0,3,2,2,0,0,0
9050-3701,240.0,254.0,3,2,2,0,0,0
9050-3702,277.0,279.0,3,2,2,0,0,0
9050-3704,64.0,66.5,3,2,2,0,0,0
9050-9101,111.5,108.0,3,2,2,0,0,0
9050-9102,204.0,206.0,3,2,2,0,0,0
9085-12701,278.5,280.0,3,2,2,0,0,0
9085-12703,295.0,284.5,3,2,2,0,0,0
9085-12704,207.5,213.0,3,2,2,0,0,0
9085-12705,341.0,335.0,3,2,2,0,0,0
9085-3702,140.0,126.0,3,2,2,0,0,0
9085-3704,285.0,291.0,3,2,2,0,0,0
9085-6101,52.0,49.5,3,2,2,0,0,0
9085-6103,321.0,321.0,3,2,2,0,0,0
9085-9102,274.5,276.5,3,2,2,0,0,0
9086-12701,324.5,325.5,3,2,2,0,0,0
9086-12702,8.0,7.0,3,2,2,0,0,0
9086-12703,85.0,83.5,3,2,2,0,0,0
9087-12701,250.5,253.0,3,2,2,0,0,0
9087-12704,308.5,305.0,3,2,2,0,0,0
9087-12705,18.5,18.0,3,2,2,0,0,0
9087-3702,238.0,60.0,3,2,2,0,0,0
9087-3704,321.0,314.0,3,2,2,0,0,0
9087-6101,351.5,340.5,3,2,2,0,0,0
9087-9101,228.5,226.5,3,2,2,0,0,0
9088-12701,46.0,44.0,3,2,2,0,0,0
9088-12702,247.5,247.0,3,2,2,0,0,0
9088-12704,261.5,260.5,3,2,2,0,0,0
9088-12705,163.5,164.0,3,2,2,0,0,0
9088-1901,317.0,323.0,3,2,2,0,0,0
9088-6101,19.5,18.5,3,2,2,0,0,0
9088-6102,44.5,49.0,3,2,2,0,0,0
9088-6104,261.5,261.0,3,2,2,0,0,0
9089-12701,181.0,187.0,3,2,2,0,0,0
9089-12702,153.0,156.0,3,2,2,0,0,0
9089-12704,202.5,204.0,3,2,2,0,0,0
9089-3702,237.5,237.5,3,2,2,0,0,0
9089-3703,216.0,218.0,3,2,2,0,0,0
9089-6101,152.0,195.0,3,2,2,0,0,0
9089-6104,203.0,204.5,3,2,2,0,0,0
9089-9101,328.5,335.0,3,2,2,0,0,0
9090-12703,245.5,237.0,3,2,2,0,0,0
9090-12704,61.5,60.5,3,2,2,0,0,0
9090-12705,209.0,209.0,3,2,2,0,0,0
9090-1902,264.0,267.5,3,2,2,0,0,0
9090-3701,260.5,269.0,3,2,2,0,0,0
9090-3702,120.5,122.0,3,2,2,0,0,0
9090-3703,87.5,86.5,3,2,2,0,0,0
9090-3704,153.5,153.0,3,2,2,0,0,0
9090-9101,186.0,184.5,3,2,2,0,0,0
9091-12704,114.0,114.5,3,2,2,0,0,0
9091-6104,22.0,21.5,3,2,2,0,0,0
9091-9101,324.5,326.5,3,2,2,0,0,0
9091-9102,257.0,257.5,3,2,2,0,0,0
9092-12705,97.0,92.5,3,2,2,0,0,0
9092-1902,350.0,11.0,3,2,2,0,0,0
9092-3702,288.0,291.0,3,2,2,0,0,0
9092-6102,233.5,242.5,3,2,2,0,0,0
9092-9101,288.0,286.5,3,2,2,0,0,0
9092-9102,242.5,240.5,3,2,2,0,0,0
9094-12701,310.5,310.0,3,2,2,0,0,0
9094-3701,198.0,196.0,3,2,2,0,0,0
9095-12701,246.0,246.5,3,2,2,0,0,0
9095-12702,88.0,84.5,3,2,2,0,0,0
9095-12703,273.0,275.5,3,2,2,0,0,0
9095-12704,49.0,50.0,3,2,2,0,0,0
9095-12705,265.5,268.5,3,2,2,0,0,0
9095-1901,217.5,213.0,3,2,2,0,0,0
9095-1902,276.5,280.0,3,2,2,0,0,0
9095-3701,269.0,270.5,3,2,2,0,0,0
9095-3703,53.5,225.5,3,2,2,0,0,0
9095-3704,327.0,329.5,3,2,2,0,0,0
9095-6102,346.0,355.5,3,2,2,0,0,0
9095-6104,62.5,53.5,3,2,2,0,0,0
9095-9101,120.5,115.5,3,2,2,0,0,0
9095-9102,260.5,262.5,3,2,2,0,0,0
9181-12705,261.5,261.5,3,2,2,0,0,0
9181-3701,140.0,136.5,3,2,2,0,0,0
9182-12702,7.5,12.0,3,2,2,0,0,0
9182-12703,123.0,120.5,3,2,2,0,0,0
9182-12705,324.0,327.0,3,2,2,0,0,0
9182-1902,305.0,305.0,3,2,2,0,0,0
9182-3701,21.5,24.5,3,2,2,0,0,0
9182-6101,161.5,161.0,3,2,2,0,0,0
9182-9102,133.5,136.5,3,2,2,0,0,0
9183-12702,123.0,121.5,3,2,2,0,0,0
9183-12703,81.5,80.0,3,2,2,0,0,0
9183-3702,170.5,242.5,3,2,2,0,0,0
9183-3704,313.0,314.0,3,2,2,0,0,0
9183-6104,112.5,132.0,3,2,2,0,0,0
9184-12701,313.0,312.0,3,2,2,0,0,0
9184-12704,57.0,57.0,3,2,2,0,0,0
9184-12705,74.5,72.0,3,2,2,0,0,0
9184-3701,198.5,16.0,3,2,2,0,0,0
9184-3704,184.0,179.5,3,2,2,0,0,0
9184-6104,244.0,241.5,3,2,2,0,0,0
9184-9102,262.5,262.5,3,2,2,0,0,0
9185-12701,84.5,80.0,3,2,2,0,0,0
9185-1902,199.0,193.0,3,2,2,0,0,0
9185-3702,279.5,280.0,3,2,2,0,0,0
9185-3703,213.5,218.5,3,2,2,0,0,0
9185-3704,189.0,185.5,3,2,2,0,0,0
9185-6104,284.0,290.5,3,2,2,0,0,0
9186-12701,120.5,121.5,3,2,2,0,0,0
9186-12702,62.0,56.5,3,2,2,0,0,0
9186-12703,61.0,58.5,3,2,2,0,0,0
9186-12705,344.5,343.5,3,2,2,0,0,0
9186-3702,193.0,196.5,3,2,2,0,0,0
9186-3703,179.0,173.5,3,2,2,0,0,0
9186-6101,120.0,120.0,3,2,2,0,0,0
9186-6102,289.0,287.0,3,2,2,0,0,0
9186-6103,214.5,217.5,3,2,2,0,0,0
9186-6104,121.5,122.5,3,2,2,0,0,0
9186-9102,302.5,305.5,3,2,2,0,0,0
9188-12702,20.5,28.0,3,2,2,0,0,0
9188-12703,274.5,274.5,3,2,2,0,0,0
9188-12704,158.5,153.0,3,2,2,0,0,0
9188-12705,335.0,344.5,3,2,2,0,0,0
9188-1901,182.5,179.0,3,2,2,0,0,0
9188-3701,298.0,306.5,3,2,2,0,0,0
9188-3704,75.5,84.0,3,2,2,0,0,0
9188-6102,261.5,263.0,3,2,2,0,0,0
9188-6103,352.5,354.0,3,2,2,0,0,0
9188-6104,6.5,9.0,3,2,2,0,0,0
9188-9101,247.5,249.5,3,2,2,0,0,0
9188-9102,108.0,114.5,3,2,2,0,0,0
9189-12703,139.5,139.0,3,2,2,0,0,0
9189-12704,227.0,230.0,3,2,2,0,0,0
9189-12705,117.0,119.5,3,2,2,0,0,0
9189-3702,252.5,246.5,3,2,2,0,0,0
9189-6102,236.5,229.5,3,2,2,0,0,0
9189-6104,282.0,280.5,3,2,2,0,0,0
9189-9101,48.0,46.5,3,2,2,0,0,0
9189-9102,120.0,120.0,3,2,2,0,0,0
9190-12701,140.5,142.0,3,2,2,0,0,0
9190-12702,118.5,118.0,3,2,2,0,0,0
9190-12703,230.0,229.5,3,2,2,0,0,0
9190-12705,324.0,313.5,3,2,2,0,0,0
9190-1901,47.0,51.5,3,2,2,0,0,0
9190-6102,197.0,198.5,3,2,2,0,0,0
9190-9101,331.5,328.0,3,2,2,0,0,0
9190-9102,283.0,279.0,3,2,2,0,0,0
9192-12701,32.5,35.0,3,2,2,0,0,0
9192-12703,82.5,82.5,3,2,2,0,0,0
9192-12704,162.0,163.0,3,2,2,0,0,0
9192-1901,303.0,298.5,3,2,2,0,0,0
9192-1902,115.5,111.5,3,2,2,0,0,0
9192-6102,219.5,220.0,3,2,2,0,0,0
9192-6104,167.5,166.0,3,2,2,0,0,0
9192-9102,359.5,358.0,3,2,2,0,0,0
9193-12701,326.5,333.5,3,2,2,0,0,0
9193-12705,331.5,338.0,3,2,2,0,0,0
9193-1901,127.5,119.5,3,2,2,0,0,0
9193-1902,240.0,248.5,3,2,2,0,0,0
9193-3701,313.5,316.0,3,2,2,0,0,0
9193-6102,316.0,311.0,3,2,2,0,0,0
9193-6104,54.5,46.5,3,2,2,0,0,0
9193-9101,157.5,158.0,3,2,2,0,0,0
9193-9102,313.5,304.5,3,2,2,0,0,0
9194-12703,31.5,31.5,3,2,2,0,0,0
9194-12704,264.5,269.0,3,2,2,0,0,0
9194-6101,111.0,115.0,3,2,2,0,0,0
9194-6103,260.0,263.5,3,2,2,0,0,0
9195-12704,232.0,239.0,3,2,2,0,0,0
9195-12705,163.0,160.5,3,2,2,0,0,0
9195-3702,299.5,275.0,3,2,2,0,0,0
9195-3703,14.5,9.5,3,2,2,0,0,0
9195-3704,269.0,269.5,3,2,2,0,0,0
9195-6104,8.5,8.5,3,2,2,0,0,0
9195-9101,97.0,97.5,3,2,2,0,0,0
9196-12701,301.5,304.0,3,2,2,0,0,0
9196-12703,124.0,122.5,3,2,2,0,0,0
9196-12704,208.0,208.0,3,2,2,0,0,0
9196-1901,109.0,280.0,3,2,2,0,0,0
9196-1902,155.0,162.5,3,2,2,0,0,0
9196-3703,87.0,89.0,3,2,2,0,0,0
9196-3704,184.0,184.0,3,2,2,0,0,0
9196-6101,55.5,57.0,3,2,2,0,0,0
9196-6103,200.0,199.5,3,2,2,0,0,0
9196-6104,136.5,140.5,3,2,2,0,0,0
9196-9101,240.5,240.5,3,2,2,0,0,0
9196-9102,267.0,262.5,3,2,2,0,0,0
9485-12701,297.0,301.5,3,2,2,0,0,0
9485-12703,226.0,225.5,3,2,2,0,0,0
9485-12705,34.5,33.0,3,2,2,0,0,0
9485-3701,88.0,85.5,3,2,2,0,0,0
9485-3702,136.5,134.0,3,2,2,0,0,0
9485-3704,268.0,277.0,3,2,2,0,0,0
9485-6101,236.5,237.0,3,2,2,0,0,0
9485-6104,154.5,159.0,3,2,2,0,0,0
9486-12701,331.0,333.5,3,2,2,0,0,0
9486-12702,11.5,8.0,3,2,2,0,0,0
9486-12704,152.0,142.5,3,2,2,0,0,0
9486-3702,183.5,192.5,3,2,2,0,0,0
9486-3704,334.0,342.5,3,2,2,0,0,0
9486-6102,69.0,64.0,3,2,2,0,0,0
9486-9101,229.0,217.5,3,2,2,0,0,0
9487-12701,247.0,248.5,3,2,2,0,0,0
9487-12702,350.0,353.0,3,2,2,0,0,0
9487-12703,99.0,102.0,3,2,2,0,0,0
9487-3702,100.0,100.5,3,2,2,0,0,0
9487-3703,280.0,277.5,3,2,2,0,0,0
9487-3704,280.5,271.0,3,2,2,0,0,0
9487-6104,21.5,26.5,3,2,2,0,0,0
9487-9101,185.0,189.0,3,2,2,0,0,0
9487-9102,203.0,197.0,3,2,2,0,0,0
9488-12704,62.0,61.0,3,2,2,0,0,0
9488-1901,20.0,235.5,3,2,2,0,0,0
9488-3702,4.5,4.0,3,2,2,0,0,0
9488-3703,15.0,20.5,3,2,2,0,0,0
9488-6101,215.0,205.5,3,2,2,0,0,0
9488-6103,45.5,36.5,3,2,2,0,0,0
9488-9101,43.5,43.5,3,2,2,0,0,0
9488-9102,89.0,100.5,3,2,2,0,0,0
9489-12705,267.0,262.0,3,2,2,0,0,0
9489-3701,88.0,271.5,3,2,2,0,0,0
9489-3704,360.0,3.0,3,2,2,0,0,0
9489-6102,279.0,281.5,3,2,2,0,0,0
9489-6104,277.5,277.5,3,2,2,0,0,0
9489-9101,157.5,160.5,3,2,2,0,0,0
9490-12705,58.5,81.0,3,2,2,0,0,0
9490-3701,324.5,342.0,3,2,2,0,0,0
9490-3702,334.5,313.5,3,2,2,0,0,0
9490-6101,177.0,174.5,3,2,2,0,0,0
9490-6102,165.0,165.5,3,2,2,0,0,0
9491-12701,246.0,258.0,3,2,2,0,0,0
9491-12704,101.0,111.0,3,2,2,0,0,0
9491-1902,2.0,3.0,3,2,2,0,0,0
9491-3702,325.0,321.0,3,2,2,0,0,0
9491-3703,98.0,82.5,3,2,2,0,0,0
9491-3704,12.0,34.5,3,2,2,0,0,0
9491-6101,252.0,249.0,3,2,2,0,0,0
9492-12701,123.0,117.0,3,2,2,0,0,0
9492-12703,273.5,278.0,3,2,2,0,0,0
9492-12704,11.5,12.5,3,2,2,0,0,0
9492-12705,5.5,5.0,3,2,2,0,0,0
9492-3702,59.0,136.5,3,2,2,0,0,0
9492-3703,156.0,201.5,3,2,2,0,0,0
9492-6101,6.5,4.0,3,2,2,0,0,0
9492-6102,117.0,117.0,3,2,2,0,0,0
9492-6103,192.5,191.0,3,2,2,0,0,0
9493-12701,78.5,76.5,3,2,2,0,0,0
9493-12704,185.0,178.0,3,2,2,0,0,0
9493-12705,138.0,154.0,3,2,2,0,0,0
9493-1902,69.0,58.0,3,2,2,0,0,0
9493-3702,274.5,279.0,3,2,2,0,0,0
9493-3704,291.0,304.0,3,2,2,0,0,0
9493-6101,209.5,206.5,3,2,2,0,0,0
9493-6103,262.5,256.0,3,2,2,0,0,0
9493-9101,261.5,265.0,3,2,2,0,0,0
9493-9102,270.0,272.0,3,2,2,0,0,0
9494-12704,153.5,153.0,3,2,2,0,0,0
9494-1902,25.5,37.5,3,2,2,0,0,0
9494-3701,140.5,243.0,3,2,2,0,0,0
9494-3704,138.0,131.0,3,2,2,0,0,0
9494-6104,288.5,287.0,3,2,2,0,0,0
9494-9102,209.5,213.5,3,2,2,0,0,0
9495-12702,98.5,101.5,3,2,2,0,0,0
9495-12705,234.0,241.0,3,2,2,0,0,0
9495-1902,320.0,304.5,3,2,2,0,0,0
9495-3702,27.0,177.0,3,2,2,0,0,0
9495-3703,273.5,295.0,3,2,2,0,0,0
9495-3704,248.5,266.5,3,2,2,0,0,0
9495-6101,3.5,191.5,3,2,2,0,0,0
9495-6102,248.5,252.0,3,2,2,0,0,0
9495-6103,232.5,222.5,3,2,2,0,0,0
9495-9102,55.0,33.0,3,2,2,0,0,0
9496-12701,17.5,19.0,3,2,2,0,0,0
9496-12703,286.0,279.5,3,2,2,0,0,0
9496-12704,155.5,156.5,3,2,2,0,0,0
9496-12705,141.0,148.5,3,2,2,0,0,0
9496-1901,262.5,279.5,3,2,2,0,0,0
9496-3701,67.5,254.5,3,2,2,0,0,0
9496-3703,272.0,242.5,3,2,2,0,0,0
9496-6101,324.0,315.5,3,2,2,0,0,0
9496-6103,93.5,96.0,3,2,2,0,0,0
9496-6104,325.5,327.0,3,2,2,0,0,0
9496-9101,216.5,216.0,3,2,2,0,0,0
9496-9102,185.5,185.0,3,2,2,0,0,0
9497-12701,48.5,48.5,3,2,2,0,0,0
9497-12703,175.5,174.5,3,2,2,0,0,0
9497-3701,228.5,237.5,3,2,2,0,0,0
9497-3702,48.0,271.0,3,2,2,0,0,0
9497-3703,217.0,221.5,3,2,2,0,0,0
9497-9102,287.0,283.5,3,2,2,0,0,0
9498-12701,349.0,351.0,3,2,2,0,0,0
9498-12705,164.0,165.5,3,2,2,0,0,0
9498-1902,235.5,245.0,3,2,2,0,0,0
9498-3701,179.0,170.0,3,2,2,0,0,0
9498-3702,297.5,332.0,3,2,2,0,0,0
9498-6102,51.0,62.5,3,2,2,0,0,0
9498-6103,197.5,21.5,3,2,2,0,0,0
9499-12701,117.5,108.0,3,2,2,0,0,0
9499-12703,13.0,11.5,3,2,2,0,0,0
9499-12704,3.0,5.5,3,2,2,0,0,0
9499-12705,14.0,4.0,3,2,2,0,0,0
9499-1902,192.0,196.0,3,2,2,0,0,0
9499-3701,241.0,221.5,3,2,2,0,0,0
9499-6101,250.0,249.5,3,2,2,0,0,0
9499-6102,316.5,317.5,3,2,2,0,0,0
9499-6103,26.5,19.0,3,2,2,0,0,0
9499-6104,342.0,343.5,3,2,2,0,0,0
9499-9101,352.0,352.5,3,2,2,0,0,0
9500-12701,113.5,116.0,3,2,2,0,0,0
9500-12702,29.5,29.0,3,2,2,0,0,0
9500-12704,124.0,125.0,3,2,2,0,0,0
9500-1901,7.5,5.0,3,2,2,0,0,0
9500-6103,284.5,281.0,3,2,2,0,0,0
9500-6104,305.5,300.0,3,2,2,0,0,0
9500-9102,113.5,110.0,3,2,2,0,0,0
9501-12701,216.5,221.5,3,2,2,0,0,0
9501-12704,331.5,334.5,3,2,2,0,0,0
9501-1901,39.0,56.5,3,2,2,0,0,0
9501-3703,340.5,338.0,3,2,2,0,0,0
9501-6102,143.5,144.0,3,2,2,0,0,0
9501-9101,277.0,271.5,3,2,2,0,0,0
9501-9102,52.0,52.0,3,2,2,0,0,0
9502-12703,21.5,18.5,3,2,2,0,0,0
9502-12704,346.0,349.5,3,2,2,0,0,0
9502-12705,206.0,203.0,3,2,2,0,0,0
9502-1901,348.5,193.5,3,2,2,0,0,0
9502-3701,328.5,151.0,3,2,2,0,0,0
9502-3703,142.0,250.0,3,2,2,0,0,0
9502-3704,246.5,248.5,3,2,2,0,0,0
9502-6101,181.0,181.0,3,2,2,0,0,0
9503-12701,11.5,14.0,3,2,2,0,0,0
9503-12702,263.0,264.0,3,2,2,0,0,0
9503-12704,149.0,148.0,3,2,2,0,0,0
9503-1901,247.0,238.0,3,2,2,0,0,0
9503-3701,16.0,20.0,3,2,2,0,0,0
9503-6102,356.0,351.0,3,2,2,0,0,0
9503-6103,242.5,133.5,3,2,2,0,0,0
9503-6104,71.0,78.0,3,2,2,0,0,0
9504-12701,83.5,84.0,3,2,2,0,0,0
9504-12702,208.0,204.5,3,2,2,0,0,0
9504-12703,17.0,16.0,3,2,2,0,0,0
9504-12704,14.5,16.0,3,2,2,0,0,0
9504-1901,130.5,123.5,3,2,2,0,0,0
9504-1902,346.0,348.5,3,2,2,0,0,0
9504-3701,181.0,175.5,3,2,2,0,0,0
9504-3702,91.0,91.0,3,2,2,0,0,0
9504-3703,83.5,72.0,3,2,2,0,0,0
9504-3704,348.5,342.0,3,2,2,0,0,0
9504-6103,242.0,242.0,3,2,2,0,0,0
9504-9101,102.5,114.0,3,2,2,0,0,0
9505-12701,84.0,85.0,3,2,2,0,0,0
9505-12703,158.5,168.0,3,2,2,0,0,0
9505-12704,296.5,290.5,3,2,2,0,0,0
9505-12705,13.0,12.0,3,2,2,0,0,0
9505-3702,84.0,83.0,3,2,2,0,0,0
9505-6104,176.5,180.0,3,2,2,0,0,0
9506-12704,273.5,271.5,3,2,2,0,0,0
9506-1901,242.5,246.0,3,2,2,0,0,0
9506-1902,331.5,146.5,3,2,2,0,0,0
9506-3701,51.5,48.0,3,2,2,0,0,0
9506-3702,91.0,90.5,3,2,2,0,0,0
9506-3703,333.5,333.5,3,2,2,0,0,0
9506-6101,350.5,355.0,3,2,2,0,0,0
9506-6102,12.5,12.5,3,2,2,0,0,0
9506-9101,73.0,71.5,3,2,2,0,0,0
9506-9102,152.5,148.5,3,2,2,0,0,0
9507-12701,121.0,114.5,3,2,2,0,0,0
9507-12705,314.5,304.5,3,2,2,0,0,0
9507-3701,55.5,56.5,3,2,2,0,0,0
